loại nhà đất,địa chỉ,giá,diện tích,giá/m2,mặt tiền,phòng ngủ,pháp lý,tọa độ x,tọa độ y,số tầng
2,5,9350.0,57.0,164.04,4.2,4.0,1.0,10835339405.0114,106683874832.398,5.0
2,20,6000.0,69.0,86.96,4.5,4.0,1.0,10822627255.2419,106780121363.385,3.0
2,12,4070.000000000001,42.0,96.9,,,1.0,10841956968.6854,106630941474.07,
3,5,50000.0,240.0,208.33,,,1.0,10834437628.3723,106667874356.582,
0,20,3600.0,52.0,69.23,,2.0,2.0,10838765193.35207,106839383728.8523,
2,10,8500.0,51.0,166.67,3.5,3.0,,10779140691.7949,106678737292.94,2.0
0,19,2850.0,65.0,43.85,,2.0,1.0,10732963438.1208,106653361882.27,
0,13,18500.0,173.0,106.94,,4.0,1.0,10776376616.9373,106755860697.817,
0,0,2900.0,59.9,48.41,,2.0,1.0,10720595019.2358,106688490172.787,
0,0,3800.0,60.0,63.33,,2.0,,10724812507.6294,106664390563.965,
0,20,2250.0,55.0,40.91,,1.0,1.0,10784738108.0989,106800413715.514,
0,18,4000.0,57.0,70.18,,2.0,1.0,10733722722.6361,106706211844.802,
4,16,150000.0,200.8,747.01,10.0,,1.0,10761684667.273602,106679347407.028,7.0
6,20,4420.0,85.0,52.0,5.0,,,10812562005.3066,106797532130.598,
2,18,9300.0,132.0,70.46,6.0,12.0,1.0,10714274811.5331,106736807235.592,5.0
0,13,5300.0,88.0,60.23,,3.0,1.0,10785953195.5157,106748114585.123,
3,20,49500.0,255.0,194.12,10.0,,2.0,10838382623.9452,106829971367.637,3.0
0,13,10500.0,140.0,75.0,,,1.0,10805336000.0,106751730000.0,
0,15,6200.0,65.0,95.38,,2.0,2.0,10766099206.1736,106703756648.704,
0,20,2750.0,56.0,49.11,,2.0,1.0,10813459502.729,106784646059.892,
6,20,6300.0,100.0,63.0,5.0,,1.0,10809177565.855415,106821229555.3677,
3,20,7800.0,100.0,78.0,5.0,4.0,1.0,10808529888.220526,106820916433.23318,4.0
0,7,7580.0,106.0,71.51,,2.0,2.0,10703753870.114994,106712984822.5411,
7,21,29000.0,440.0,65.91,11.0,,,10846051489.2506,106717957729.225,
6,20,11620.0,140.0,83.0,7.0,,1.0,10808911886.5048,106781437189.325,
6,20,7100.0,96.0,73.96,6.0,,,10793706429.6644,106805055818.129,
6,7,5500.0,97.0,56.7,6.0,,1.0,10710847530.9441,106694373245.814,
6,13,12900.0,80.0,161.25,,,1.0,10794439117.208,106764702982.822,
0,18,8500.0,88.0,96.59,,2.0,1.0,10732906564.6184,106716697549.967,
4,20,25000.0,200.0,125.0,6.9,3.0,1.0,10877642363.8642,106816298821.391,3.0
2,2,4390.0,30.0,146.33,3.0,4.0,1.0,10806140405.5962,106711722905.12,3.0
0,23,9300.0,121.0,76.86,,3.0,,10804072996.9283,106617737207.483,
3,20,55000.0,262.0,209.92,11.0,3.0,,10813638401.439903,106775252284.11143,3.0
0,21,4900.0,81.0,60.49,,2.0,2.0,10837810324.0178,106717096373.627,
2,13,33000.0,150.0,220.0,4.0,,1.0,10798974537.7754,106756710777.507,4.0
0,7,5700.0,80.0,71.25,,2.0,2.0,10704014842.900064,106712045475.97444,
0,19,2730.0,44.0,62.04,,,,10736230630.044,106669872101.652,
0,13,9500.0,111.0,85.59,,3.0,1.0,10800934566.77042,106746703943.79004,
0,20,2250.0,50.0,45.0,,2.0,1.0,10784433943.2818,106799667359.231,
7,20,3750.0,53.0,70.76,,,1.0,10807678987.7044,106798401547.816,
7,4,1580.0,133.0,11.88,6.0,,1.0,11003860864.3191,106448519303.786,
0,13,15000.0,94.0,159.57,,2.0,1.0,10782001201.716503,106719242178.46191,
0,13,9900.0,110.0,90.0,,2.0,2.0,10778506505.5214,106747109287.954,
3,13,17200.0,132.0,130.3,6.0,,,10771499886.631817,106776596296.42715,
0,2,16500.0,104.0,158.65,,2.0,2.0,10789498120.009916,106717698765.05763,
6,20,6500.0,100.0,65.0,8.0,,1.0,10809065436.2202,106821011842.023,
2,1,6600.0,56.0,117.86,4.0,5.0,1.0,10806431692.5161,106594533853.191,5.0
0,18,13500.0,140.0,96.43,,3.0,1.0,10720147652.245407,106727276180.69872,
5,18,78000.0,383.0,203.66,5.0,,2.0,10729770878.3556,106724188031.364,5.0
5,18,67600.0,360.0,187.78,5.0,,,10729907887.011835,106723975736.56989,5.0
0,20,4300.0,80.0,53.75,,2.0,,10844414876.436264,106846173753.13902,
4,14,59000.0,128.0,460.94,6.4,3.0,1.0,10788002703.4416,106685892357.738,1.0
0,20,2450.0,50.0,49.0,,2.0,1.0,10804928825.855,106791222360.996,
2,4,1400.0,380.0,3.68,9.0,2.0,1.0,11041315215.5518,106485173462.25,1.0
5,1,11100.0,186.0,59.68,,,1.0,10721649262.865965,106612082634.25116,
4,10,39000.0,61.0,639.34,4.0,5.0,1.0,10773832747.9482,106677738299.975,4.0
7,21,30000.0,650.0,46.15,10.0,,1.0,10843849767.6716,106744261909.901,
4,23,34000.0,196.0,173.47,10.0,,1.0,10791554707.258,106633653048.315,1.0
0,0,1670.0,42.0,39.76,,1.0,1.0,10717832643.828297,106637287211.01894,
7,21,93000.0,1.4,66.43,40.0,,1.0,10845834370.3656,106717861628.631,
0,15,7100.0,74.0,95.95,,2.0,2.0,10762769699.0967,106698898315.43,
0,15,6200.0,65.0,95.38,,2.0,2.0,10766631678.8474,106703135521.028,
0,15,8500.0,82.0,103.66,,2.0,2.0,10767445152.7055,106704158415.116,
0,18,10500.0,130.0,80.77,,3.0,2.0,10731867649.5826,106729087027.382,
0,7,4600.0,70.0,65.71,,2.0,,10722242338.675793,106701963770.67604,
2,8,50000.0,203.0,246.3,5.0,5.0,1.0,10793782430.5289,106678973018.331,4.0
2,8,55000.0,238.0,231.09,8.5,5.0,1.0,10792114307.5588,106671276947.946,5.0
0,0,2500.0,59.0,42.37,,2.0,1.0,10687005043.0298,106585426330.566,
6,13,23200.0,160.0,145.0,,,2.0,10764863537.0161,106758251168.217,
7,20,95000.0,958.0,99.16,15.0,,1.0,10806823732.391998,106788101094.336,
4,18,14800.0,90.0,164.44,3.0,4.0,1.0,10740077065.1559,106704465928.501,3.0
4,18,15500.0,76.5,202.61,4.5,5.0,1.0,10744325354.0853,106710230097.359,5.0
0,19,2200.0,62.0,35.48,,2.0,2.0,10706833476.3436,106623106144.949,
0,0,2800.0,65.0,43.08,,2.0,1.0,10692845882.0011,106643525064.814,
0,13,15000.0,113.0,132.74,,3.0,1.0,10770104436.4533,106715583262.784,
0,2,4400.0,66.0,66.67,,2.0,2.0,10816357014.714436,106706305669.8561,
0,2,11700.0,117.0,100.0,,2.0,1.0,10794315153.5993,106711071889.488,
2,18,16000.0,100.0,160.0,5.0,4.0,1.0,10843057347.1602,106752658193.206,4.0
4,13,12300.0,70.0,175.71,4.0,3.0,1.0,10794411663.5438,106734230304.822,3.0
6,13,37950.0,230.0,165.0,13.0,,1.0,10764516857.1539,106757902135.77,
0,18,8750.0,80.0,109.38,,2.0,1.0,10722928650.05546,106728310001.98624,
4,6,4100.0,140.0,29.29,15.0,3.0,1.0,10896592738.928,106593987899.533,3.0
3,20,9900.0,75.0,132.0,,,,10807590061.7337,106799831770.95,
0,18,11340.0,162.0,70.0,,3.0,1.0,10738446010.3244,106700316590.497,
0,13,6000.0,80.0,75.0,,2.0,,10786964428.0117,106733383612.982,
0,13,32000.0,432.2,74.04,,5.0,1.0,10776494979.8584,106755760192.871,
2,19,7500.0,70.3,106.69,3.56,4.0,1.0,10742758442.5464,106664860256.058,2.0
2,18,11500.0,60.0,191.67,5.0,4.0,1.0,10751752516.229,106701934478.598,4.0
2,23,8200.0,51.0,160.78,4.0,4.0,1.0,10754381160.9884,106679009134.782,3.0
0,10,5000.0,50.0,100.0,,1.0,,10775938034.0576,106661918640.137,
7,20,2500.0,53.0,47.17,5.0,,1.0,10808052660.7709,106864018931.46,
0,0,2500.0,59.0,42.37,,2.0,2.0,10686859118.71062,106585242747.65808,
4,12,21000.0,370.0,56.76,20.0,,,10878730712.9429,106648947110.347,3.0
0,13,44000.0,148.0,297.3,,3.0,,10769906771.3184,106716320193.267,
0,13,7000.0,126.0,55.56,,3.0,,10796958832.7855,106741006413.763,
7,4,3800.0,453.0,8.39,7.0,,1.0,11029423376.2749,106516394535.401,
3,18,15900.0,120.0,132.5,5.0,5.0,1.0,10743535425.6081,106735673029.006,4.0
0,0,4190.0,78.0,53.72,,2.0,1.0,10725022276.996946,106664255015.2202,
0,13,6600.0,78.0,84.62,,3.0,2.0,10786594993.3816,106732610807.374,
0,18,7400.0,106.0,69.81,,2.0,1.0,10738623619.0796,106700599670.41,
0,13,7200.0,70.0,102.86,,2.0,1.0,10801197875.6073,106737769795.019,
0,7,2950.0,48.0,61.46,,2.0,2.0,10722307017.355614,106703017704.61084,
0,20,5440.0,80.0,68.0,,2.0,2.0,10825908469.939163,106818302665.23932,
2,11,19600.0,91.5,214.21,5.0,8.0,1.0,10757269913.0607,106638541427.062,5.0
2,13,15270.0,109.0,140.09,6.7,2.0,1.0,10790205080.8142,106734432114.745,2.0
0,8,8050.000000000001,115.0,70.0,,2.0,1.0,10808181273.6059,106673152554.769,
3,18,100000.0,368.0,271.74,20.0,3.0,1.0,10724848434.423191,106713691874.88516,2.0
2,22,26000.0,217.8,119.38,6.6,,1.0,10787515255.6826,106651360392.867,4.0
2,6,29000.0,2.385,12.16,,,1.0,10910866502.4112,106669389447.734,
0,7,5250.0,75.0,70.0,,2.0,1.0,10704695253.7696,106713181296.862,
0,20,2450.0,58.0,42.24,,2.0,2.0,10829182633.2813,106773543418.77,
0,18,3300.0,70.0,47.14,,2.0,2.0,10709248887.007502,106729244675.978,
0,0,5000.0,78.0,64.1,,2.0,2.0,10733814727.2318,106689616516.411,
0,1,3820.0,61.0,62.62,,2.0,1.0,10721366918.091398,106611713420.8963,
0,18,4550.0,72.0,63.19,,2.0,1.0,10735066115.6963,106726029875.193,
0,9,32400.0,145.0,223.45,,4.0,2.0,10788800239.563002,106699012756.348,
0,12,2950.0,58.0,50.86,,2.0,,10865263938.9038,106665466308.594,
3,0,19600.0,126.0,155.56,4.0,,2.0,10725209732.087387,106663618585.7308,4.0
0,18,5300.0,76.0,69.74,,2.0,1.0,10737785828.8557,106700397909.16,
0,18,12000.0,162.0,74.07,,3.0,1.0,10738734479.2008,106700549821.506,
0,18,8500.0,118.0,72.03,,3.0,1.0,10738746634.4057,106700558348.138,
3,20,55000.0,450.0,122.22,16.0,5.0,1.0,10806339272.753582,106778555450.58768,3.0
0,13,9000.0,238.0,37.82,,3.0,2.0,10787777994.7694,106762377678.005,
0,1,3050.0,56.0,54.46,,2.0,1.0,10722335556.5861,106611240304.418,
6,13,23360.0,160.0,146.0,12.0,,1.0,10768596999.0626,106756310032.243,
6,20,17200.0,200.0,86.0,10.0,,1.0,10806386126.344805,106782530054.24709,
7,21,18900.0,675.0,28.0,675.0,,1.0,10802588370.933,106858811066.774,
2,21,6700.0,105.0,63.81,4.0,3.0,1.0,10845361207.0398,106779728421.475,2.0
0,13,29500.0,135.0,218.52,,3.0,1.0,10779598100.6334,106715383099.926,
0,18,8300.0,96.0,86.46,,2.0,1.0,10733007448.830896,106715385346.5014,
7,1,5660.0,118.0,47.97,5.0,,1.0,10752001632.265,106576788768.75,
0,13,16500.0,76.0,217.1,,2.0,2.0,10794216902.367,106753858456.001,
4,12,6100.0,50.0,122.0,4.0,4.0,1.0,10869632701.0721,106674010060.832,4.0
0,13,16000.0,94.0,170.21,,2.0,1.0,10782262829.806,106719007339.014,
0,13,10500.0,64.0,164.06,,1.0,1.0,10783233951.4284,106718935716.239,
0,0,3200.0,68.0,47.06,,2.0,1.0,10721253278.7212,106687852767.316,
0,7,4700.0,132.0,35.61,,4.0,1.0,10717243984.1823,106704989537.71,
0,13,5200.0,85.6,60.75,,3.0,1.0,10786492721.6512,106748254180.844,
4,9,92000.0,150.1,612.92,5.5,,1.0,10762272121.6985,106690373941.829,
0,13,12550.0,92.0,136.41,,2.0,2.0,10770636319.2494,106714913549.04,
3,0,6900.0,105.0,65.71,3.0,4.0,2.0,10769448285.9056,106553679905.464,3.0
0,22,3650.0,91.0,40.11,,2.0,1.0,10825553724.3286,106629816348.888,
3,18,16900.0,76.5,220.92,4.0,4.0,1.0,10741326160.191437,106698591137.53496,4.0
0,0,4200.0,60.0,70.0,,2.0,2.0,10712178991.16908,106660687420.1735,
0,2,22500.0,155.0,145.16,,4.0,1.0,10795387515.176764,106721000372.65073,
0,23,5800.0,104.0,55.77,,3.0,2.0,21026841429.216503,105841240155.45052,
0,18,8000.0,98.0,81.63,,3.0,1.0,10729603692.266068,106705903871.9727,
2,5,16900.0,71.4,236.7,4.0,4.0,1.0,10832693395.4556,106672514230.517,4.0
2,22,18500.0,125.0,148.0,5.0,2.0,,10810893028.9942,106666159728.26,2.0
0,18,13900.0,112.0,124.11,,3.0,2.0,10731582662.87922,106715732646.16405,
2,21,6600.0,80.0,82.5,5.0,4.0,1.0,10845785599.1789,106795939585.342,
0,2,8500.0,55.0,154.54,,1.0,1.0,10799574087.340546,106720451904.92824,
0,13,10000.0,98.0,102.04,,2.0,1.0,10799959848.4821,106749405985.274,
0,20,3690.0,70.0,52.66,,2.0,2.0,10843956524.553654,106845810509.0229,
0,18,5000.0,52.0,96.15,,2.0,1.0,10750350952.1484,106723175048.828,
4,17,9800.0,68.0,144.12,4.0,4.0,1.0,10740669992.4121,106629481377.316,4.0
0,18,6000.0,65.11,92.15,,2.0,1.0,10750350952.1484,106723175048.828,
0,13,6000.0,90.0,66.67,,2.0,1.0,10797316817.0003,106740332069.91,
2,0,720.0,80.0,9.0,5.0,3.0,1.0,10672628335.7256,106583188896.507,2.0
2,0,870.0,82.0,10.61,5.0,2.0,1.0,10717132770.0078,106572060003.073,2.0
4,14,250000.0,450.0,555.56,15.0,,,10784979900.0,106694879000.0,10.0
0,0,3250.0,56.0,58.04,,2.0,1.0,10724803167.457756,106664504655.30576,
3,21,19900.0,110.0,180.91,5.0,4.0,1.0,10844688505.6101,106718377575.005,4.0
0,13,26000.0,125.8,206.68,,3.0,,10780925561.8645,106721081625.86,
2,21,7300.0,146.0,50.0,8.0,5.0,1.0,10837855582.9297,106761162444.212,2.0
0,13,9700.0,76.2,127.3,,2.0,2.0,10804214477.5391,106749519348.145,
0,18,2850.0,70.0,40.71,,2.0,,10709805433.304,106730071602.992,
3,21,21600.0,108.0,200.0,5.0,5.0,1.0,10844992489.664898,106718123204.61458,4.0
4,22,90000.0,270.0,333.33,8.4,,,10749719174.251,106644036607.925,11.0
4,14,60000.0,130.0,461.54,6.0,,,10771976000.0,106679703000.0,7.0
2,7,10500.0,100.0,105.0,5.0,3.0,1.0,10703268187.5778,106703773826.464,2.0
0,0,2700.0,79.0,34.18,,2.0,1.0,10710640944.041351,106642341497.59676,
2,8,4950.0,36.0,137.5,4.5,3.0,1.0,10798701527.7957,106687273282.405,2.0
2,23,7500.0,67.1,111.77,3.0,4.0,1.0,10804465423.0343,106628175930.178,3.0
4,9,100000.0,150.0,666.67,8.0,,,10780667501.1045,106706537271.713,8.0
0,13,7650.0,85.0,90.0,,3.0,1.0,10776543960.2239,106755733566.272,
0,7,5150.0,71.0,72.54,,2.0,1.0,10704134567.241,106711907954.278,
0,7,5390.0,83.0,64.94,,3.0,2.0,10722358249.6547,106702648254.565,
7,21,250000.0,3.2,78.12,43.0,,1.0,10824607384.6253,106717708026.055,
6,13,23000.0,112.0,205.36,,,1.0,10794374460.9986,106764497724.734,
2,21,3400.0,41.5,81.93,1.0,2.0,1.0,10848885371.0238,106793014071.737,1.0
2,2,12900.0,60.0,215.0,5.0,,1.0,10812296398.5246,106692728814.946,5.0
2,2,12000.0,60.0,200.0,5.0,,1.0,10798009612.3877,106696308895.837,5.0
2,2,12500.0,57.1,218.91,5.0,9.0,1.0,10801562030.7151,106699694953.163,5.0
3,21,19800.0,100.0,198.0,5.0,4.0,1.0,10844444623.2565,106719015185.845,5.0
0,18,2600.0,57.0,45.61,,2.0,,10709414152.1937,106730581946.836,
0,18,3700.0,75.0,49.33,,3.0,2.0,10709110668.422,106729455279.382,
0,21,3150.0,70.0,45.0,,2.0,,10886810438.246,106771168925.981,
0,18,12500.0,145.0,86.21,,1.0,2.0,10726275494.426332,106723741189.03735,
4,14,320000.0,285.0,1120.0,,,1.0,10774619650.268702,106690458518.436,
6,13,52450.0,291.4,180.0,9.33,,1.0,10783418709.2562,106747841463.274,
0,15,6000.0,68.0,88.24,,2.0,1.0,10755158936.0465,106694273353.936,
2,1,8900.0,150.0,59.33,5.0,,1.0,10775873516.6915,106612007534.636,
6,20,25980.0,448.0,58.0,13.8,,1.0,10793315973.5015,106786482549.553,
4,1,7500.0,76.0,98.68,6.0,4.0,1.0,10729946100.0,106618345900.0,3.0
0,18,2800.0,70.0,40.0,,2.0,2.0,10710062990.825,106729879920.17976,
4,18,10500.0,94.6,110.99,8.6,4.0,1.0,10750366680.9804,106722902235.523,3.0
2,2,37500.0,330.0,113.64,11.0,12.0,1.0,10807792990.1168,106704057410.615,3.0
0,18,2300.0,50.0,46.0,,1.0,2.0,10709715843.2007,106730026245.117,
2,21,6900.0,60.0,115.0,3.0,4.0,1.0,10845892348.131,106718090899.192,3.0
2,12,6650.0,100.0,66.5,1.0,5.0,1.0,10860014265.8145,106643653403.173,1.0
3,0,16700.0,180.0,92.78,9.0,5.0,1.0,10723632083.0818,106644175428.285,3.0
0,7,4750.0,150.0,31.67,,3.0,1.0,10716779994.7958,106703467859.634,
0,18,6000.0,67.0,89.55,,2.0,1.0,10750350952.1484,106723175048.828,
0,18,4700.0,53.0,88.68,,2.0,1.0,10750350952.1484,106723175048.828,
0,18,17500.0,146.0,119.86,,3.0,1.0,10719449722.452728,106727760672.21472,
4,18,24500.0,100.0,245.0,,,1.0,10738861117.0894,106709775013.711,
0,18,7100.0,95.0,74.74,,3.0,1.0,10750468291.4557,106723681590.16,
0,18,7800.0,87.0,89.66,,3.0,1.0,10730992391.1342,106726262764.81345,
0,13,7000.0,64.0,109.38,,1.0,1.0,10809872471.6798,106730347864.66,
0,14,5400.0,72.0,75.0,,2.0,1.0,10791053975.3389,106685614359.407,
0,22,5000.0,60.0,83.33,,2.0,,10800259590.1489,106665138244.629,
0,11,2750.0,65.0,42.31,,2.0,,10771205771.379,106653273785.102,
0,0,3600.0,60.0,60.0,,2.0,1.0,10725031959.6596,106663725549.058,
0,14,5400.0,58.0,93.1,,2.0,2.0,10790990829.4678,106685577392.578,
4,20,10590.0,116.0,91.25,5.0,2.0,1.0,10834543303.5232,106830139278.125,2.0
0,23,3500.0,75.0,46.67,,3.0,1.0,10802300357.671562,106627067405.24326,
0,18,5400.0,65.3,82.7,,2.0,1.0,10750781182.967443,106723311295.4656,
0,18,6900.0,95.28,72.42,,3.0,1.0,10750994749.420868,106723638253.15144,
0,10,7500.0,90.0,83.33,,3.0,,10767601013.1836,106659408569.336,
0,22,7500.0,90.0,83.33,,3.0,,10800010681.152344,106660713195.80078,
0,18,6400.0,80.67,79.34,,3.0,,10750658790.1847,106722418961.658,
0,18,5400.0,65.3,82.7,,2.0,,10751142927.3228,106723604626.109,
0,8,11000.0,120.0,91.67,,3.0,,10798655160.699863,106670018126.01294,
0,13,15000.0,147.0,102.04,,3.0,,10810302447.815,106730324883.158,
0,14,5800.0,58.0,100.0,,2.0,,10791214852.03131,106685667540.53964,
0,18,4430.0,52.33,84.73,,2.0,,10750133957.381489,106723534641.66956,
0,8,6250.0,74.0,84.46,,2.0,1.0,10809738614.7306,106673812051.409,
0,18,3650.0,67.0,54.48,,2.0,2.0,10717779828.8194,106742316239.0,
0,13,6500.0,77.0,84.42,,2.0,2.0,10794189950.064425,106761770395.4473,
0,18,3000.0,54.0,55.56,,1.0,,10718033790.5884,106742393493.652,
0,18,3700.0,67.0,55.22,,2.0,2.0,10718033790.5884,106742393493.652,
0,18,3700.0,69.0,53.62,,2.0,,10718033790.5884,106742393493.652,
0,1,2150.0,67.0,32.09,,2.0,,21029017422.0931,105850049141.095,
0,13,6000.0,75.0,80.0,,2.0,2.0,10786875724.7925,106732940673.828,
0,13,9000.0,99.0,90.91,,3.0,2.0,10801099055.1112,106738235874.232,
0,1,2420.0,63.0,38.41,,2.0,2.0,10807756587.46289,106593406487.72057,
4,7,13800.0,100.0,138.0,5.0,4.0,1.0,10720532513.699411,106696187972.54729,4.0
6,7,16200.0,200.0,81.0,,,1.0,10706573746.40265,106706260810.7821,
2,8,14400.0,80.0,179.99,4.0,6.0,,10793632694.2525,106680796381.776,4.0
4,12,9200.0,140.0,65.71,6.0,6.0,1.0,10878388828.7389,106677925505.156,5.0
2,10,9690.0,42.0,230.71,3.0,3.0,1.0,10780041140.9609,106668453989.816,3.0
0,17,4750.0,79.0,60.13,,2.0,1.0,10748607810.0108,106652049057.065,
0,20,4980.0,74.0,67.3,,2.0,1.0,10841657500.1411,106840090236.916,
0,20,3660.0,52.0,70.39,,1.0,2.0,10838588287.5774,106839480931.972,
0,7,2890.0,62.0,46.61,,2.0,2.0,10712337005.5039,106707367773.04,
6,20,13800.0,154.0,89.61,7.0,,1.0,10817005143.022,106778567697.844,
0,17,5900.0,116.0,50.86,,3.0,1.0,10749116320.7117,106653518900.013,
0,13,7500.0,48.0,156.25,,1.0,1.0,10804041321.8491,106749486630.843,
0,18,8000.0,152.0,52.63,,3.0,2.0,10751304441.3082,106722971060.981,
3,13,36000.0,160.0,225.0,8.0,4.0,1.0,10797918175.671108,106738135308.57344,4.0
0,2,13000.0,119.0,109.24,,3.0,1.0,10810583100.0,106709142200.0,
4,2,18900.0,98.0,192.86,4.0,10.0,1.0,10808228388.9372,106688192479.238,6.0
2,1,8900.0,56.0,158.93,4.1,5.0,1.0,10734355848.79,106620343690.158,5.0
0,13,21000.0,172.0,122.09,,4.0,2.0,10805719021.8401,106752290933.43,
0,18,5150.0,85.0,60.59,,3.0,2.0,10737998591.67122,106726460003.66866,
0,23,8100.0,117.0,69.23,,3.0,2.0,21026602074.7909,105841339045.0,
4,9,62000.0,162.0,382.72,8.0,,1.0,10756252687.6928,106689378812.952,7.0
4,23,45000.0,252.0,178.57,10.5,1.0,1.0,10814468713.5121,106624068816.987,2.0
0,18,2600.0,50.52,51.46,,,2.0,10750618606.8791,106723885388.844,
3,20,33300.0,277.28,120.1,22.0,3.0,1.0,10831971714.5042,106767415357.664,2.0
0,0,2630.0,59.0,44.58,,2.0,1.0,10687388177.608517,106585073376.0872,
0,8,5400.0,88.0,61.36,,2.0,1.0,10804597787.759966,106684877552.50696,
2,8,35000.0,210.4,166.35,16.8,5.0,1.0,10793142560.6539,106676481439.603,2.0
0,8,9200.0,118.0,77.97,,3.0,1.0,10791646836.0887,106681050807.142,
4,9,34500.0,38.6,893.78,6.0,,1.0,10768719395.8726,106697926594.518,6.0
0,0,4450.0,114.0,39.03,,3.0,1.0,10687224585.5348,106585390586.965,
0,0,3300.0,69.0,47.83,,2.0,1.0,10686629235.5907,106585965268.551,
0,2,7500.0,55.0,136.36,,1.0,,10788872615.5685,106717875063.05,
0,15,12500.0,133.0,93.98,,3.0,1.0,10756245173.093096,106691773343.83044,
0,2,13000.0,106.0,122.64,,2.0,2.0,10788891377.434,106717821744.837,
0,0,2670.0,59.0,45.25,,2.0,1.0,10687315605.1531,106584599470.803,
2,1,6350.0,91.8,69.17,5.1,3.0,1.0,10734286269.914,106620507580.277,2.0
4,23,45000.0,180.0,250.0,10.0,8.0,1.0,10795748657.278,106622218532.801,6.0
4,9,45000.0,126.0,357.14,7.0,,1.0,10789480638.8652,106691473650.377,6.0
4,22,135000.0,330.0,409.09,12.0,45.0,1.0,10812302159.076698,106668361842.997,8.0
2,21,15900.0,120.0,132.5,7.0,6.0,1.0,10833242362.1742,106716080091.932,3.0
0,13,13500.0,132.0,102.27,,3.0,1.0,10802087894.4834,106732874498.364,
2,10,5600.0,46.0,121.74,2.0,2.0,1.0,10778640837.4846,106672384752.852,2.0
0,13,4300.0,75.0,57.33,,2.0,1.0,10786319034.0317,106748250655.675,
0,18,4600.0,70.0,65.71,,2.0,1.0,10733949715.805256,106705988330.02164,
0,13,5300.0,88.0,60.23,,3.0,1.0,10786131553.8489,106747975101.076,
2,5,8500.0,49.0,173.47,3.0,3.0,1.0,10841948780.0491,106676942397.718,3.0
0,1,3650.0,61.0,59.84,,2.0,1.0,10722366752.7411,106610948447.355,
0,23,3550.0,53.0,66.98,,1.0,2.0,21026298164.8956,105841565881.438,
4,9,60000.0,113.9,526.78,6.0,,1.0,10769594327.1654,106700328919.855,6.0
4,9,150000.0,81.8,1830.0,9.0,,1.0,10775156235.13,106704601474.122,9.0
4,9,150000.0,154.3,972.13,7.0,,1.0,10761379832.8838,106692070553.814,7.0
6,20,13300.0,137.5,96.73,7.0,,1.0,10817043820.3023,106778715673.202,
7,21,18500.0,198.0,93.43,11.0,,1.0,10824087049.4386,106722835935.652,
4,9,200000.0,659.0,303.49,14.9,,1.0,10789571112.1228,106696167998.737,10.0
4,9,80000.0,203.72,392.7,4.0,,,10789023346.8411,106698034208.929,4.0
4,9,330000.0,386.5,853.82,14.0,,1.0,10764434544.5458,106687431633.171,10.0
2,20,4290.0,51.0,84.12,3.0,3.0,,10804125022.772902,106815438740.769,3.0
7,6,4600.0,110.9,41.48,7.0,,1.0,10872603126.3139,106605338254.779,
4,12,20000.0,175.0,114.29,7.0,6.0,1.0,10870896855.085,106637602212.226,3.0
7,21,3100.0,55.0,56.36,4.0,,1.0,10894044107.5197,106719741839.916,
2,21,15000.0,81.0,185.18,6.0,4.0,1.0,10855025457.2154,106768133731.548,4.0
6,13,6700.0,100.0,67.0,5.0,,1.0,10772301084.9954,106788031177.016,
0,20,6050.0,83.0,72.83,,2.0,2.0,10843592648.4155,106844175622.944,
2,5,14900.0,162.0,91.98,8.0,1.0,1.0,10848043560.9348,106667753757.648,1.0
2,7,9600.0,267.0,35.96,7.8,7.0,1.0,10678424270.9238,106703170635.195,2.0
2,18,6500.0,85.0,76.47,3.0,4.0,1.0,10743165380.6245,106715644222.212,3.0
0,13,15500.0,83.0,186.75,,2.0,1.0,10782703349.9716,106719760173.826,
0,13,17000.0,147.0,115.65,,3.0,1.0,10810615278.533098,106730752004.362,
0,1,3550.0,61.0,58.2,,2.0,1.0,10721995011.6228,106611913472.373,
0,13,5300.0,57.0,92.98,,1.0,1.0,10776494979.8584,106755760192.871,
4,5,48000.0,859.0,55.88,9.0,,1.0,10855365191.3215,106655686215.509,
0,13,11000.0,110.0,100.0,,3.0,,10776268274.642944,106755880193.77309,
0,13,10500.0,133.0,78.95,,3.0,1.0,10776494979.8584,106755760192.871,
0,15,8990.0,100.0,89.9,,3.0,2.0,10756274491.401968,106692639011.6064,
0,13,10500.0,133.0,78.95,,3.0,1.0,10776438548.2034,106755624193.095,
0,13,5500.0,51.0,107.84,,1.0,1.0,10803149942.6413,106741674343.133,
0,15,7290.0,75.0,97.2,,2.0,2.0,10766472241.164576,106703313196.63457,
0,13,5000.0,50.0,100.0,,1.0,1.0,10803015822.8105,106741673685.471,
4,20,13990.0,100.0,139.9,5.14,4.0,1.0,10822701075.7116,106763765276.977,3.0
0,15,25500.0,177.0,144.07,,3.0,2.0,10767840138.912865,106703965965.90164,
0,5,7000.0,113.0,61.95,,3.0,1.0,10834427347.237446,106667940315.07118,
0,7,4300.0,71.0,60.56,,2.0,1.0,10722987623.5388,106702631453.771,
7,20,10500.0,281.0,37.37,12.0,,1.0,10826619987.9255,106820021351.705,
2,20,4750.0,85.0,55.88,5.0,4.0,1.0,10820930535.6824,106776892108.586,2.0
3,7,16000.0,140.0,114.29,7.0,,1.0,10703948578.910694,106712905722.69804,3.0
